"AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
29.3799991607666,29.6499996185303,29.2150001525879,29.5575008392334,137238000,26.607759475708
29.4099998474121,29.4225006103516,28.7700004577637,28.9050006866455,185445600,26.0203742980957
29.0100002288818,29.2350006103516,28.8775005340576,29.0424995422363,116850800,26.144157409668
28.7975006103516,28.8474998474121,28.2124996185303,28.2950000762939,187544800,25.4712524414062
28.0450000762939,28.1700000762939,27.4475002288818,28.1200008392334,257274800,25.3137111663818
27.9850006103516,28.2000007629395,27.5874996185303,27.6224994659424,213292400,24.8658618927002
27.7674999237061,27.9974994659424,27.2000007629395,27.8349990844727,224954000,25.0571479797363
28.0049991607666,28.0625,27.2450008392334,27.2450008392334,179091200,24.5260353088379
27.2275009155273,27.3799991607666,26.4524993896484,26.5074996948242,385813200,23.8621406555176
26.8199996948242,26.8425006866455,26.3924999237061,26.8325004577637,190362400,24.1547031402588
26.8500003814697,26.9300003051758,26.6124992370605,26.8075008392334,131157600,24.1322021484375
26.8174991607666,27.2124996185303,26.7999992370605,27.1525001525879,130629600,24.4427680969238
27.25,27.25,26.9874992370605,27.0074996948242,54281600,24.3122444152832
26.8974990844727,26.9225006103516,26.5450000762939,26.7049999237061,106816800,24.0399284362793
26.7399997711182,27.3575000762939,26.7150001525879,27.1849994659424,123724800,24.4720268249512
27.1450004577637,27.1749992370605,26.7950000762939,26.8299999237061,100855200,24.1524543762207
26.7525005340576,26.7574996948242,26.2049999237061,26.3150005340576,163649200,23.6888465881348
25.6525001525879,26.3425006866455,25.5,26.3374996185303,270597600,23.7091064453125
26.4375,26.4624996185303,25.6025009155273,25.6774997711182,223164000,23.1149768829346
25.1399993896484,25.5925006866455,24.9675006866455,25.1749992370605,273829600,22.6626167297363
24.6700000762939,25.0324993133545,24.1075000762939,24.1124992370605,324377600,21.7061519622803
24.6375007629395,24.7775001525879,24.1900005340576,24.2399997711182,283192000,21.8209285736084
24.7425003051758,24.7649993896484,24.3349990844727,24.6324996948242,198957600,22.1742572784424
25.1375007629395,25.1725006103516,24.7099990844727,24.9899997711182,196616800,22.4960861206055
25.0799999237061,25.2975006103516,24.3250007629395,24.3474998474121,249758400,21.9176940917969
24.4899997711182,25.1200008392334,23.9349994659424,24.8799991607666,252680400,22.3970489501953
24.0499992370605,24.4274997711182,23.8400001525879,24.2824993133545,319335600,21.8591842651367
24.6025009155273,24.6625003814697,23.875,24.1650009155273,212350800,21.7534141540527
23.7749996185303,24.5475006103516,23.3549995422363,24.1975002288818,289337600,21.7826690673828
24.2649993896484,24.4699993133545,23.7350006103516,24.0750007629395,208646000,21.6723937988281
24.6574993133545,25.3649997711182,24.5925006866455,25.3549995422363,263202000,22.8246440887451
25.3799991607666,25.3824996948242,24.8024997711182,24.8600006103516,207178000,22.3790607452393
24.9825000762939,25.2199993133545,24.5174999237061,24.9974994659424,300308000,22.5028305053711
24.0100002288818,24.1574993133545,23.3349990844727,23.3549995422363,533478800,21.0242500305176
23.4475002288818,23.6299991607666,23.0974998474121,23.5224990844727,222715200,21.1750297546387
23.6975002288818,24.3349990844727,23.5874996185303,24.3349990844727,257666000,21.9064521789551
24.1175003051758,24.1774997711182,23.8500003814697,24.1075000762939,163774000,21.7016487121582
23.8549995422363,24.0100002288818,23.5699996948242,23.6200008392334,149428800,21.262809753418
23.75,24.2099990844727,23.5200004577637,24.0874996185303,183857200,21.6836471557617
23.9650001525879,24.3325004577637,23.7975006103516,24.1499996185303,185886800,21.8578758239746
24.1299991607666,24.2299995422363,23.4225006103516,23.5049991607666,185672400,21.2740898132324
23.2824993133545,23.9249992370605,23.2600002288818,23.7525005340576,216085600,21.4980964660645
23.5725002288818,23.9850006103516,23.4825000762939,23.7474994659424,177324800,21.4935779571533
23.9799995422363,24.0874996185303,23.5249996185303,23.5674991607666,169374400,21.330659866333
23.4475002288818,23.6800003051758,23.1474990844727,23.4249992370605,200298800,21.2016906738281
23.5475006103516,23.625,23.2525005340576,23.4974994659424,161405600,21.2673034667969
23.7549991607666,24.2124996185303,23.6525001525879,24.1599998474121,196231600,21.8669261932373
24.1674995422363,24.5524997711182,24.0375003814697,24.5300006866455,179452800,22.2018070220947
24.7099990844727,24.7224998474121,24.0224990844727,24.0650005340576,156084000,21.7809429168701
24,24.1900005340576,23.9500007629395,24.0100002288818,141496800,21.731164932251
24.0774993896484,24.2250003814697,23.9799995422363,24.2199993133545,137123200,21.9212341308594
24.1000003814697,24.125,23.6375007629395,23.6725006103516,127770400,21.4256954193115
23.4950008392334,24.0949993133545,23.3299999237061,24.0249996185303,145022800,21.7447357177734
24.0125007629395,24.1900005340576,23.8125,24.1900005340576,110330800,21.8940811157227
24.2999992370605,24.5049991607666,24.1450004577637,24.2275009155273,115964400,21.9280204772949
24.2150001525879,24.5575008392334,24.1625003814697,24.1725006103516,140865200,21.8782405853271
24.4125003814697,25.1924991607666,24.3549995422363,25.1324996948242,201628400,22.7471199035645
25.1275005340576,25.2224998474121,24.9099998474121,25.1875,132678400,22.7969074249268
25.1450004577637,25.4274997711182,25.1124992370605,25.375,147822800,22.9666118621826
25.5925006866455,25.9375,25.3425006866455,25.7525005340576,184220400,23.3082790374756
25.5974998474121,25.7075004577637,25.2399997711182,25.4675006866455,143315600,23.0503234863281
25.1949996948242,25.4400005340576,25.1000003814697,25.2574996948242,126247600,22.8602561950684
25.3274993896484,25.3950004577637,25.0674991607666,25.2800006866455,108806800,22.8806304931641
25.3525009155273,25.5599994659424,25.0375003814697,25.2924995422363,134054400,22.8919315338135
25.5599994659424,25.5699996948242,25.375,25.5650005340576,109632800,23.1385746002197
25.4775009155273,25.7275009155273,25.4449996948242,25.6299991607666,100304400,23.1974029541016
25.9899997711182,26.2950000762939,25.9624996185303,26.1450004577637,160270800,23.6635322570801
26.1525001525879,26.5774993896484,26.1474990844727,26.4925003051758,153214000,23.9780445098877
26.3799991607666,26.6175003051758,26.2399997711182,26.4500007629395,137682800,23.9395790100098
26.5849990844727,26.625,26.2975006103516,26.4799995422363,176820800,23.9667282104492
26.4825000762939,26.9125003814697,26.2849998474121,26.4775009155273,142010800,23.964469909668
26.3125,26.8225002288818,26.3024997711182,26.6800003051758,129777600,24.1477489471436
26.6200008392334,26.7674999237061,26.4750003814697,26.5324993133545,102814000,24.0142421722412
26.3675003051758,26.5625,26.2224998474121,26.4174995422363,104532000,23.9101657867432
26.5,26.5475006103516,26.2649993896484,26.2975006103516,77645600,23.801549911499
26.2224998474121,26.9475002288818,26.2199993133545,26.9200000762939,124760400,24.3649654388428
